Game Turn, Player, System, Tree, Node, Result, Data
40, 5, City LOC_CITY_NAME_ALEXANDRIA_LATMUS, Build City Improvement, READY, Move Unit, 
40, 5, City LOC_CITY_NAME_ALEXANDRIA_LATMUS, Build City Improvement, READY, Clear Plot, Clearing with 0
40, 5, City LOC_CITY_NAME_ALEXANDRIA_LATMUS, Build City Improvement, READY, Sequence, 
40, 5, City LOC_CITY_NAME_ALEXANDRIA_LATMUS, Build City Improvement, READY, Priority, 
40, 5, City LOC_CITY_NAME_ALEXANDRIA_LATMUS, Build City Improvement, READY, Find Available Unit, Not seeking units
40, 5, City LOC_CITY_NAME_ALEXANDRIA_LATMUS, Build City Improvement, READY, Contract Manager Decorator, No contract,
40, 5, City LOC_CITY_NAME_ALEXANDRIA_LATMUS, Build City Improvement, READY, Build Unit, Not Building
40, 5, City LOC_CITY_NAME_ALEXANDRIA_LATMUS, Build City Improvement, READY, Cancel Contract, No contract
40, 5, City LOC_CITY_NAME_ALEXANDRIA_LATMUS, Build City Improvement, READY, Concurrent, 
40, 5, City LOC_CITY_NAME_ALEXANDRIA_LATMUS, Build City Improvement, READY, Protect Unit, 
40, 5, City LOC_CITY_NAME_ALEXANDRIA_LATMUS, Build City Improvement, READY, Move Unit, 
40, 5, City LOC_CITY_NAME_ALEXANDRIA_LATMUS, Build City Improvement, READY, Build Improvement, Building Improvement: IMPROVEMENT_BARBARIAN_CAMP
40, 5, City LOC_CITY_NAME_BUENOS_AIRES, Simple City Tree, SUCCESS, Concurrent, 
40, 5, City LOC_CITY_NAME_BUENOS_AIRES, Simple City Tree, SUCCESS, City Attack, No enemy units in range
40, 5, City LOC_CITY_NAME_BUENOS_AIRES, Simple City Tree, SUCCESS, Concurrent, 
40, 5, City LOC_CITY_NAME_BUENOS_AIRES, Simple City Tree, FAILURE, City Attack, Cannot attack
40, 5, City LOC_CITY_NAME_METHONE, Simple City Tree, SUCCESS, Concurrent, 
40, 5, City LOC_CITY_NAME_METHONE, Simple City Tree, FAILURE, City Attack, Cannot attack
40, 5, Seek Civic Boost CIVIC_RECORDED_HISTORY, Build Trigger Building, RUNNING, Sequence, 
40, 5, Seek Civic Boost CIVIC_RECORDED_HISTORY, Build Trigger Building, READY, Decode Trigger, Building: BUILDING_LIBRARY; Value: 36
40, 5, Seek Civic Boost CIVIC_RECORDED_HISTORY, Build Trigger Building, READY, Add Goal Tech, No tech submitted/No civic submitted
40, 5, Seek Civic Boost CIVIC_RECORDED_HISTORY, Build Trigger Building, READY, Choose City, Building: BUILDING_LIBRARY District: DISTRICT_CAMPUS
40, 5, Seek Civic Boost CIVIC_RECORDED_HISTORY, Build Trigger Building, READY, Contract Manager Decorator, No contract,
40, 5, Seek Civic Boost CIVIC_RECORDED_HISTORY, Build Trigger Building, READY, Purchase Plot, Not Buying anything
40, 5, Seek Civic Boost CIVIC_RECORDED_HISTORY, Build Trigger Building, READY, Reserve Plot, Reserving plot 27 72
40, 5, Seek Civic Boost CIVIC_RECORDED_HISTORY, Build Trigger Building, RUNNING, Priority, 
40, 5, Seek Civic Boost CIVIC_RECORDED_HISTORY, Build Trigger Building, FAILURE, Check Plot, Plot 27 72: Clear
40, 5, Seek Civic Boost CIVIC_RECORDED_HISTORY, Build Trigger Building, RUNNING, Sequence, 
40, 5, Seek Civic Boost CIVIC_RECORDED_HISTORY, Build Trigger Building, RUNNING, Add Goal Tech, TECH_ECONOMICS: Accepted/No civic submitted
40, 5, Seek Civic Boost CIVIC_RECORDED_HISTORY, Build Trigger Building, READY, Priority, 
40, 5, Seek Civic Boost CIVIC_RECORDED_HISTORY, Build Trigger Building, READY, Find Available Unit, Seeking: UNIT_BUILDER
40, 5, Seek Civic Boost CIVIC_RECORDED_HISTORY, Build Trigger Building, READY, Contract Manager Decorator, No contract,
40, 5, Seek Civic Boost CIVIC_RECORDED_HISTORY, Build Trigger Building, READY, Build Unit, Not Building
40, 5, Seek Civic Boost CIVIC_RECORDED_HISTORY, Build Trigger Building, READY, Concurrent, 
40, 5, Seek Civic Boost CIVIC_RECORDED_HISTORY, Build Trigger Building, READY, Protect Unit, 
40, 5, Seek Civic Boost CIVIC_RECORDED_HISTORY, Build Trigger Building, READY, Move Unit, 
40, 5, Seek Civic Boost CIVIC_RECORDED_HISTORY, Build Trigger Building, READY, Clear Plot, Clearing with 0
40, 5, Seek Civic Boost CIVIC_RECORDED_HISTORY, Build Trigger Building, READY, Contract Manager Decorator, No contract,
40, 5, Seek Civic Boost CIVIC_RECORDED_HISTORY, Build Trigger Building, READY, Build Unit, Not Building
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City Improvement, FAILURE, Sequence, 
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City Improvement, SUCCESS, Decode Trigger, Improve: IMPROVEMENT_VAMPIRE_CASTLE; Value: 3200
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City Improvement, FAILURE, Sequence, 
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City Improvement, FAILURE, Concurrent, 
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City Improvement, SUCCESS, Reserve Plot, Reserving plot 25 65
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City Improvement, FAILURE, Priority, 
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City Improvement, FAILURE, Check Plot, Plot 25 65: Clear
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City Improvement, FAILURE, Sequence, 
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City Improvement, SUCCESS, Priority, 
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City Improvement, SUCCESS, Find Available Unit, Not seeking units
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City Improvement, READY, Contract Manager Decorator, No contract,
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City Improvement, READY, Build Unit, Not Building
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City Improvement, SUCCESS, Cancel Contract, No contract
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City Improvement, FAILURE, Concurrent, 
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City Improvement, FAILURE, Protect Unit, 
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City Improvement, READY, Move Unit, 
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City Improvement, READY, Clear Plot, Clearing with 0
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City Improvement, READY, Sequence, 
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City Improvement, READY, Priority, 
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City Improvement, READY, Find Available Unit, Not seeking units
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City Improvement, READY, Contract Manager Decorator, No contract,
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City Improvement, READY, Build Unit, Not Building
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City Improvement, READY, Cancel Contract, No contract
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City Improvement, READY, Concurrent, 
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City Improvement, READY, Protect Unit, 
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City Improvement, READY, Move Unit, 
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City Improvement, READY, Build Improvement, Building Improvement: IMPROVEMENT_BARBARIAN_CAMP
40, 5, City LOC_CITY_NAME_FEZ, Simple City Tree, SUCCESS, Concurrent, 
40, 5, City LOC_CITY_NAME_FEZ, Simple City Tree, FAILURE, City Attack, Cannot attack
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City District, RUNNING, Sequence, 
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City District, SUCCESS, Decode Trigger, District: DISTRICT_AQUEDUCT; Value: 807
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City District, SUCCESS, Concurrent, 
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City District, SUCCESS, Sequence, 
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City District, SUCCESS, Contract Manager Decorator, No contract,
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City District, SUCCESS, Purchase Plot, Not Buying anything
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City District, SUCCESS, Reserve Plot, Reserving plot 26 65
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City District, SUCCESS, Contract Manager Decorator, 
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City District, SUCCESS, Add Goal Tech, No tech submitted/No civic submitted
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City District, RUNNING, Sequence, 
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City District, SUCCESS, Priority, 
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City District, FAILURE, Check Plot, Plot 26 65: FEATURE_JUNGLE
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City District, SUCCESS, Sequence, 
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City District, SUCCESS, Contract Manager Decorator, 
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City District, SUCCESS, Add Goal Tech, No tech submitted/No civic submitted
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City District, SUCCESS, Priority, 
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City District, SUCCESS, Find Available Unit, Found: UNIT_BUILDER
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City District, READY, Concurrent, 
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City District, READY, Protect Unit, 
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City District, READY, Move Unit, 
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City District, READY, Clear Plot, Clearing with 0
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City District, READY, Reserve Plot, Reserving plot -9999 -9999
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City District, RUNNING, Concurrent, 
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City District, RUNNING, Contract Manager Decorator, No contract,
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City District, RUNNING, Build Unit, DISTRICT_AQUEDUCT: Accepted at 807.0
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City District, SUCCESS, Has Player Ability, --, Wonders, Failed
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City District, READY, Contract Manager Decorator, Contract 782: waiting 0 of -1 turns,
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City District, READY, Sequence, 
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City District, READY, Priority, 
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City District, READY, Find Available Unit, 
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City District, READY, Contract Manager Decorator, No contract,
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City District, READY, Build Unit, Not Building
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City District, READY, Cancel Contract, No contract
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City District, READY, Move Unit, 
40, 5, City LOC_CITY_NAME_CHALKIDIKI, Build City District, READY, Build Production, Using builder charge at 26 65
40, 5, City LOC_CITY_NAME_METHONE, Build City Building, RUNNING, Sequence, 
40, 5, City LOC_CITY_NAME_METHONE, Build City Building, READY, Decode Trigger, Building: BUILDING_WATER_MILL; Value: 77
40, 5, City LOC_CITY_NAME_METHONE, Build City Building, READY, Contract Manager Decorator, 
40, 5, City LOC_CITY_NAME_METHONE, Build City Building, READY, Add Goal Tech, No tech submitted/No civic submitted
40, 5, City LOC_CITY_NAME_METHONE, Build City Building, RUNNING, Contract Manager Decorator, Contract 760: running,
40, 5, City LOC_CITY_NAME_METHONE, Build City Building, READY, Build Unit, BUILDING_WATER_MILL: Building at 139.3
40, 5, City LOC_CITY_NAME_FEZ, Simple City Tree, SUCCESS, Concurrent, 
40, 5, City LOC_CITY_NAME_FEZ, Simple City Tree, SUCCESS, City Attack, No enemy units in range
40, 5, Military Op, Naval Superiority Tree, RUNNING, Sequence, 
40, 5, Military Op, Naval Superiority Tree, READY, Decode Trigger, Value: 100
40, 5, Military Op, Naval Superiority Tree, RUNNING, Concurrent, 
40, 5, Military Op, Naval Superiority Tree, SUCCESS, Operation Defend Units, 
40, 5, Military Op, Naval Superiority Tree, RUNNING, Recruit Units, Recruited: 0; Recruiting: NONE Total: 0. Ready: NO
40, 5, Military Op, Naval Superiority Tree, SUCCESS, Operation Attack Units, 
40, 5, Military Op, Naval Superiority Tree, READY, Concurrent, 
40, 5, Military Op, Naval Superiority Tree, READY, Recruit Units, Recruited: 0; Recruiting: UNIT_SETTLER Total: 0. Ready: NO
40, 5, Military Op, Naval Superiority Tree, READY, Operation Defend Units, 
40, 5, Military Op, Naval Superiority Tree, READY, Naval Choose Target, 
40, 5, Military Op, Naval Superiority Tree, READY, Concurrent, 
40, 5, Military Op, Naval Superiority Tree, READY, Operation Move, Inactive
40, 5, Military Op, Naval Superiority Tree, READY, Operation Attack Units, 
40, 5, Military Op, Naval Superiority Tree, READY, Naval Pillage, 
40, 5, Military Op, Naval Superiority Tree, READY, Naval Patrol, 
40, 5, City LOC_CITY_NAME_ALEXANDRIA_TROAS, Build City Building, RUNNING, Sequence, 
40, 5, City LOC_CITY_NAME_ALEXANDRIA_TROAS, Build City Building, READY, Decode Trigger, Building: BUILDING_UNIVERSITY; Value: 178
40, 5, City LOC_CITY_NAME_ALEXANDRIA_TROAS, Build City Building, RUNNING, Contract Manager Decorator, Contract 670: waiting 5 of 5 turns,
40, 5, City LOC_CITY_NAME_ALEXANDRIA_TROAS, Build City Building, READY, Add Goal Tech, TECH_EDUCATION: Accepted/No civic submitted
40, 5, City LOC_CITY_NAME_ALEXANDRIA_TROAS, Build City Building, READY, Contract Manager Decorator, No contract,
40, 5, City LOC_CITY_NAME_ALEXANDRIA_TROAS, Build City Building, READY, Build Unit, Not Building
40, 5, City LOC_CITY_NAME_ALEXANDRIA_TROAS, Build City Improvement, FAILURE, Sequence, 
40, 5, City LOC_CITY_NAME_ALEXANDRIA_TROAS, Build City Improvement, SUCCESS, Decode Trigger, Improve: IMPROVEMENT_VAMPIRE_CASTLE; Value: 3098
40, 5, City LOC_CITY_NAME_ALEXANDRIA_TROAS, Build City Improvement, FAILURE, Sequence, 
40, 5, City LOC_CITY_NAME_ALEXANDRIA_TROAS, Build City Improvement, FAILURE, Concurrent, 
40, 5, City LOC_CITY_NAME_ALEXANDRIA_TROAS, Build City Improvement, SUCCESS, Reserve Plot, Reserving plot 22 70
40, 5, City LOC_CITY_NAME_ALEXANDRIA_TROAS, Build City Improvement, FAILURE, Priority, 
40, 5, City LOC_CITY_NAME_ALEXANDRIA_TROAS, Build City Improvement, FAILURE, Check Plot, Plot 22 70: Clear
40, 5, City LOC_CITY_NAME_ALEXANDRIA_TROAS, Build City Improvement, FAILURE, Sequence, 
40, 5, City LOC_CITY_NAME_ALEXANDRIA_TROAS, Build City Improvement, SUCCESS, Priority, 
40, 5, City LOC_CITY_NAME_ALEXANDRIA_TROAS, Build City Improvement, SUCCESS, Find Available Unit, Not seeking units
40, 5, City LOC_CITY_NAME_ALEXANDRIA_TROAS, Build City Improvement, READY, Contract Manager Decorator, No contract,
40, 5, City LOC_CITY_NAME_ALEXANDRIA_TROAS, Build City Improvement, READY, Build Unit, Not Building
40, 5, City LOC_CITY_NAME_ALEXANDRIA_TROAS, Build City Improvement, SUCCESS, Cancel Contract, No contract
40, 5, City LOC_CITY_NAME_ALEXANDRIA_TROAS, Build City Improvement, FAILURE, Concurrent, 
40, 5, City LOC_CITY_NAME_ALEXANDRIA_TROAS, Build City Improvement, FAILURE, Protect Unit, 
40, 5, City LOC_CITY_NAME_ALEXANDRIA_TROAS, Build City Improvement, READY, Move Unit, 
40, 5, City LOC_CITY_NAME_ALEXANDRIA_TROAS, Build City Improvement, READY, Clear Plot, Clearing with 0
40, 5, City LOC_CITY_NAME_ALEXANDRIA_TROAS, Build City Improvement, READY, Sequence, 
40, 5, City LOC_CITY_NAME_ALEXANDRIA_TROAS, Build City Improvement, READY, Priority, 
40, 5, City LOC_CITY_NAME_ALEXANDRIA_TROAS, Build City Improvement, READY, Find Available Unit, Not seeking units
40, 5, City LOC_CITY_NAME_ALEXANDRIA_TROAS, Build City Improvement, READY, Contract Manager Decorator, No contract,
40, 5, City LOC_CITY_NAME_ALEXANDRIA_TROAS, Build City Improvement, READY, Build Unit, Not Building
40, 5, City LOC_CITY_NAME_ALEXANDRIA_TROAS, Build City Improvement, READY, Cancel Contract, No contract
40, 5, City LOC_CITY_NAME_ALEXANDRIA_TROAS, Build City Improvement, READY, Concurrent, 
40, 5, City LOC_CITY_NAME_ALEXANDRIA_TROAS, Build City Improvement, READY, Protect Unit, 
40, 5, City LOC_CITY_NAME_ALEXANDRIA_TROAS, Build City Improvement, READY, Move Unit, 
40, 5, City LOC_CITY_NAME_ALEXANDRIA_TROAS, Build City Improvement, READY, Build Improvement, Building Improvement: IMPROVEMENT_BARBARIAN_CAMP
40, 5, City LOC_CITY_NAME_METHONE, Build City District, RUNNING, Sequence, 
40, 5, City LOC_CITY_NAME_METHONE, Build City District, READY, Decode Trigger, District: DISTRICT_HOLY_SITE; Value: 790
40, 5, City LOC_CITY_NAME_METHONE, Build City District, RUNNING, Concurrent, 
40, 5, City LOC_CITY_NAME_METHONE, Build City District, RUNNING, Sequence, 
40, 5, City LOC_CITY_NAME_METHONE, Build City District, RUNNING, Contract Manager Decorator, Contract 761: waiting 1 of 10 turns,
40, 5, City LOC_CITY_NAME_METHONE, Build City District, READY, Purchase Plot, Purchase 30 70: Accepted on #761
40, 5, City LOC_CITY_NAME_METHONE, Build City District, READY, Reserve Plot, Reserving plot 30 70
40, 5, City LOC_CITY_NAME_METHONE, Build City District, SUCCESS, Contract Manager Decorator, 
40, 5, City LOC_CITY_NAME_METHONE, Build City District, SUCCESS, Add Goal Tech, No tech submitted/No civic submitted
40, 5, City LOC_CITY_NAME_METHONE, Build City District, READY, Sequence, 
40, 5, City LOC_CITY_NAME_METHONE, Build City District, READY, Priority, 
40, 5, City LOC_CITY_NAME_METHONE, Build City District, READY, Check Plot, Plot 30 70: FEATURE_FLOODPLAINS
40, 5, City LOC_CITY_NAME_METHONE, Build City District, READY, Sequence, 
40, 5, City LOC_CITY_NAME_METHONE, Build City District, READY, Contract Manager Decorator, 
40, 5, City LOC_CITY_NAME_METHONE, Build City District, READY, Add Goal Tech, No tech submitted/No civic submitted
40, 5, City LOC_CITY_NAME_METHONE, Build City District, READY, Priority, 
40, 5, City LOC_CITY_NAME_METHONE, Build City District, READY, Find Available Unit, Not seeking units
40, 5, City LOC_CITY_NAME_METHONE, Build City District, READY, Concurrent, 
40, 5, City LOC_CITY_NAME_METHONE, Build City District, READY, Protect Unit, 
40, 5, City LOC_CITY_NAME_METHONE, Build City District, READY, Move Unit, 
40, 5, City LOC_CITY_NAME_METHONE, Build City District, READY, Clear Plot, Clearing with 0
40, 5, City LOC_CITY_NAME_METHONE, Build City District, READY, Reserve Plot, Reserving plot -9999 -9999
40, 5, City LOC_CITY_NAME_METHONE, Build City District, READY, Concurrent, 
40, 5, City LOC_CITY_NAME_METHONE, Build City District, READY, Contract Manager Decorator, No contract,
40, 5, City LOC_CITY_NAME_METHONE, Build City District, READY, Build Unit, Not Building
40, 5, City LOC_CITY_NAME_METHONE, Build City District, READY, Has Player Ability, --, Wonders, Failed
40, 5, City LOC_CITY_NAME_METHONE, Build City District, READY, Contract Manager Decorator, No contract,
40, 5, City LOC_CITY_NAME_METHONE, Build City District, READY, Sequence, 
40, 5, City LOC_CITY_NAME_METHONE, Build City District, READY, Priority, 
40, 5, City LOC_CITY_NAME_METHONE, Build City District, READY, Find Available Unit, 
40, 5, City LOC_CITY_NAME_METHONE, Build City District, READY, Contract Manager Decorator, No contract,
40, 5, City LOC_CITY_NAME_METHONE, Build City District, READY, Build Unit, Not Building
40, 5, City LOC_CITY_NAME_METHONE, Build City District, READY, Cancel Contract, No contract
40, 5, City LOC_CITY_NAME_METHONE, Build City District, READY, Move Unit, 
40, 5, City LOC_CITY_NAME_METHONE, Build City District, READY, Build Production, Using builder charge at 30 70
40, 5, City LOC_CITY_NAME_PELLA, Build City Improvement, FAILURE, Sequence, 
40, 5, City LOC_CITY_NAME_PELLA, Build City Improvement, SUCCESS, Decode Trigger, Improve: IMPROVEMENT_VAMPIRE_CASTLE; Value: 3480
40, 5, City LOC_CITY_NAME_PELLA, Build City Improvement, FAILURE, Sequence, 
40, 5, City LOC_CITY_NAME_PELLA, Build City Improvement, FAILURE, Concurrent, 
40, 5, City LOC_CITY_NAME_PELLA, Build City Improvement, SUCCESS, Reserve Plot, Reserving plot 27 68
40, 5, City LOC_CITY_NAME_PELLA, Build City Improvement, FAILURE, Priority, 
40, 5, City LOC_CITY_NAME_PELLA, Build City Improvement, FAILURE, Check Plot, Plot 27 68: Clear
40, 5, City LOC_CITY_NAME_PELLA, Build City Improvement, FAILURE, Sequence, 
40, 5, City LOC_CITY_NAME_PELLA, Build City Improvement, SUCCESS, Priority, 
